bundle_path,sha256,reason
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D366.npz,c05e761209bf6d54cac7c3477a488d0b45c70b2802273463c66bd198e983a47e,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D367.npz,5f5c85966e5113e408b39e8757f614fa44cc4b534cc1ebf7d2d686a75e8aae6e,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D368.npz,02b8344cd1fba4eba0aa10011a9c1bd7c16356464fef38a94a71c52019760fba,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D369.npz,7a52b129d0cfde13893a34dd66e30ef2f1ea7b8ffc63b32aa22f34fbd247908f,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D370.npz,86bef2995018490e593d8c88d76c5060b5f78f6dd03c6f734d21d65a3f21fb7d,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D371.npz,bdbd78b89aab6bd9a2570eec11a0839e5aa3213b505a326b55d6931693a23195,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D372.npz,fc8c83a81efb559b8308f3070f5cca7d45c8d28ca741a344dff633208f1f1a3d,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D373.npz,61f4d784ef1eb785ba442f48c3cf7bcfe0e699dfb35065d08b321806ad5a4e2c,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D374.npz,79d739ae8bc46db6cfd3ae9f8973e7c7ed8080c1696878e9939c37a841769d48,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D378.npz,74b5933c66775bf1bb382f4b55c8ae1ac79396bcde61ff1090ad17bd8af0a106,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D379.npz,41e052daef63940835f3db100a83be8e314256599e09108df84af908dfabaa56,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D380.npz,33187ec64a613967fba5e1957a0fc3e6300a1056cc15ca86f7c7c63712bd5b3a,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D381.npz,39372fc2bbaf2ded2913302df2c12ddba983cd9bc41df3ebaf4ed51f5e83c874,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D382.npz,372e9e2bf75fdd9e5aacbe811fa19640b479a331a64b169a8da7e0b99f3a9dbe,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D383.npz,8c80399d62e3a183079842171644c91fccc13edbb3a725723feb6c5cf3927825,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D387.npz,d44d714325acc09094ed24b2048c5b5ab7c46dbe8f6dee0521df702aa2c7edee,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D388.npz,b84886f486c1cfcf9a7454d49d0f3be0e5e4e4c556ac3c18785ee4c47036f449,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D389.npz,52b8a2cc9c35d44e130a335b33ebaf1a5d01e39fdc855e2b3b91e57a38d3cf76,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D390.npz,793c0b659e3d537015fe0c4ff588d98f11b4cfd48b34366458c994ad2e095139,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D391.npz,d7f5725cb006c0615a3ca1d968f8c6cee2474298c7dee302c773ac514a976077,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D392.npz,4ff249dbc13be72636a880f22c6949b1e08142eb9458d2b65484d9cc7581d19c,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D393.npz,fa121e9e1c2b7a9e1e3e9c06e799c95478b836761705cd574dd795d3d5821975,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D394.npz,bef42858d3918ea9e64ddc6194b8c34ddcaa4c58f34985adf03a001f86eb6a76,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D395.npz,225e45017fdd42cccf0fceb6d08dba3dde6d220ab0d7630322872820e59260bc,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D396.npz,082237cbd63078741e915b31b5421e69031d3f2da6b6b3243cf87a8ee19cf7f9,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D397.npz,573b723386296ab6192cd14b9c10830fbea1ba6c8cb5d367fe8975d4899598ad,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D398.npz,175df312b0961b976604581b47cf6b6aba0a57fb63b4aec2b8abbca10a2d3f4d,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D405.npz,39a9af9f3bf207cf63431516b55ee96d2b452854e3f2ee43d14fc147ca386686,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D406.npz,d2529cfa2d07c172dc18a3125ae46b073d482398ba7f0b84aa1333bb4c795607,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D407.npz,9f880da41e60b40b172a3d94037a9975a36c24ac8ec13fc3481c647ea02cb0f3,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D408.npz,9c947069dd491437bf7b11fd19390d7159fc5c91d5810118c6c37f79b9136da1,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D409.npz,7886d0bfa92586944050763aaffc4f79f5763e06022f2b1eafccbe745f2628b7,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D410.npz,b7d3348a10a1c73e99f82c450662a356ebcd5dac433a72a00343be30a90a9e10,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D411.npz,d392bb48dd6168f55e2dc987f05489cce07c20683931d32605d802d3aebfc154,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D412.npz,471a9f1b4b20df6de696b8102bca87dcbf2a9056a3026928ec5ce75dc77d17be,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D413.npz,9923f87aede067712381a0545b4635bcfa0ffc43d03a849c86b361f636244df8,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D414.npz,4147a7391031ee0e93a19f623ef25c6b599bf7debc304427105765f941c97c26,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D415.npz,48b91433f3f4a502e14175a54420ced6fbdaab596a746261175c2570141e885e,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D416.npz,8bd957f596cc83edf8bf0c232976e327dae89d71d0afbfca09f52ca6f46b94de,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D417.npz,4232f36f06f8fb5f2dec2af933bde57b30debd1495085237fe99c095280c00d4,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D418.npz,ca6ac4b63b71819aa1734b015802a39889ccbe439352fa0dbc1e2113c32c7fbb,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D419.npz,0962598205a628c16ca96628f3661f40e5f0a02dfc22668066c1bcc9752c5625,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D420.npz,02e9ec749b70b75a155203e7fe0a9c281fd8d42d304a025ce91ad6d91b7a94c2,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D421.npz,64b8308fbddcda31f8f58539d319a01b40ae7db4ae2c062cb221bb4febaa251e,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
predictions/v2_native/C2_LODO__CINEMA-OT__C2_lodo_D422.npz,a7e2aba6a0577f375608342574c060819a9776a093bf6130cba3afa40decf3e9,"withdrawn 2026-09-16: CINEMA-OT is X in all six cells of NATIVE_102_FINAL_REVIEW.md (F07, M05) and is excluded from the current execution and inference family; the jobs that deposited this file (cinemaot_T1_v2 / T2_v2 / T5c_v2) were cancelled under that ruling, T5c after three of its four units. Re-pinned at the sha this cancelled run left behind: the 2026-09-14 withdrawal was pinned to the earlier execution's sha and stopped binding when the file was overwritten. The historical CINEMA-OT numbers are kept under predictions/C1, C2, C5."
